date,author,title
2017-07-15 19:46:25+00:00,Peter Stone,Scalable Training of Artificial Neural Networks with Adaptive Sparse Connectivity inspired by Network Science
2017-07-15 19:46:25+00:00,Phuong H. Nguyen,Scalable Training of Artificial Neural Networks with Adaptive Sparse Connectivity inspired by Network Science
2017-07-15 19:46:25+00:00,Madeleine Gibescu,Scalable Training of Artificial Neural Networks with Adaptive Sparse Connectivity inspired by Network Science
2017-07-15 19:46:25+00:00,Antonio Liotta,Scalable Training of Artificial Neural Networks with Adaptive Sparse Connectivity inspired by Network Science
2017-07-13 23:11:18+00:00,Gregory D. Hager,Advances in Artificial Intelligence Require Progress Across all of Computer Science
2017-07-13 23:11:18+00:00,Randal Bryant,Advances in Artificial Intelligence Require Progress Across all of Computer Science
2017-07-13 23:11:18+00:00,Eric Horvitz,Advances in Artificial Intelligence Require Progress Across all of Computer Science
2017-07-13 23:11:18+00:00,Maja Mataric,Advances in Artificial Intelligence Require Progress Across all of Computer Science
2017-07-13 23:11:18+00:00,Vasant Honavar,Advances in Artificial Intelligence Require Progress Across all of Computer Science
2017-07-13 21:17:14+00:00,Adnan Darwiche,Human-Level Intelligence or Animal-Like Abilities?
2017-06-22 11:46:11+00:00,Tim Miller,Explanation in Artificial Intelligence: Insights from the Social Sciences
2017-06-08 11:06:52+00:00,Virginia Dignum,Responsible Autonomy
2017-06-05 17:47:58+00:00,Camilo Miguel Signorelli,Types of Cognition and its Implications for future High-Level Cognitive Machines
2017-06-04 08:16:03+00:00,Huimin Lu,Brain Intelligence: Go Beyond Artificial Intelligence
2017-06-04 08:16:03+00:00,Yujie Li,Brain Intelligence: Go Beyond Artificial Intelligence
2017-06-04 08:16:03+00:00,Min Chen,Brain Intelligence: Go Beyond Artificial Intelligence
2017-06-04 08:16:03+00:00,Hyoungseop Kim,Brain Intelligence: Go Beyond Artificial Intelligence
2017-06-04 08:16:03+00:00,Seiichi Serikawa,Brain Intelligence: Go Beyond Artificial Intelligence
2017-05-22 20:49:43+00:00,Neil D. Lawrence,Living Together: Mind and Machine Intelligence
2017-05-10 15:28:37+00:00,Arindam Bhattacharya,A Survey of Question Answering for Math and Science Problem
2017-04-27 18:53:37+00:00,Avi Pfeffer,Artificial Intelligence Based Malware Analysis
2017-04-27 18:53:37+00:00,Brian Ruttenberg,Artificial Intelligence Based Malware Analysis
2017-04-27 18:53:37+00:00,Lee Kellogg,Artificial Intelligence Based Malware Analysis
2017-04-27 18:53:37+00:00,Michael Howard,Artificial Intelligence Based Malware Analysis
2017-04-27 18:53:37+00:00,Catherine Call,Artificial Intelligence Based Malware Analysis
2017-04-27 18:53:37+00:00,Alison O'Connor,Artificial Intelligence Based Malware Analysis
2017-04-27 18:53:37+00:00,Glenn Takata,Artificial Intelligence Based Malware Analysis
2017-04-27 18:53:37+00:00,Scott Neal Reilly,Artificial Intelligence Based Malware Analysis
2017-04-27 18:53:37+00:00,Terry Patten,Artificial Intelligence Based Malware Analysis
2017-04-27 18:53:37+00:00,Jason Taylor,Artificial Intelligence Based Malware Analysis
2017-04-27 18:53:37+00:00,Robert Hall,Artificial Intelligence Based Malware Analysis
2017-04-27 18:53:37+00:00,Arun Lakhotia,Artificial Intelligence Based Malware Analysis
2017-04-27 18:53:37+00:00,Craig Miles,Artificial Intelligence Based Malware Analysis
2017-04-27 18:53:37+00:00,Dan Scofield,Artificial Intelligence Based Malware Analysis
2017-04-27 18:53:37+00:00,Jared Frank,Artificial Intelligence Based Malware Analysis
2017-04-26 21:05:27+00:00,Vasanth Sarathy,The MacGyver Test - A Framework for Evaluating Machine Resourcefulness and Creative Problem Solving
2017-04-26 21:05:27+00:00,Matthias Scheutz,The MacGyver Test - A Framework for Evaluating Machine Resourcefulness and Creative Problem Solving
2017-04-23 16:08:06+00:00,Kamolwan Kunanusont,General Video Game AI: Learning from Screen Capture
2017-04-23 16:08:06+00:00,Simon M. Lucas,General Video Game AI: Learning from Screen Capture
2017-04-23 16:08:06+00:00,Diego Perez-Liebana,General Video Game AI: Learning from Screen Capture
2017-04-07 07:31:39+00:00,Utku Kose,Improving content marketing processes with the approaches by artificial intelligence
2017-04-07 07:31:39+00:00,Selcuk Sert,Improving content marketing processes with the approaches by artificial intelligence
2017-04-03 20:28:05+00:00,Utku Kose,Realizing an optimization approach inspired from Piagets theory on cognitive development
2017-04-03 20:28:05+00:00,Ahmet Arslan,Realizing an optimization approach inspired from Piagets theory on cognitive development
2017-04-03 20:22:52+00:00,Utku Kose,On the idea of a new artificial intelligence based optimization algorithm inspired from the nature of vortex
2017-04-03 20:22:52+00:00,Ahmet Arslan,On the idea of a new artificial intelligence based optimization algorithm inspired from the nature of vortex
2017-04-03 20:17:32+00:00,Utku Kose,Design and development of a software system for swarm intelligence based research studies
2017-03-29 15:30:40+00:00,Tshilidzi Marwala,Rational Choice and Artificial Intelligence
2017-03-20 04:47:14+00:00,Tshilidzi Marwala,Artificial Intelligence and Economic Theories
2017-03-20 04:47:14+00:00,Evan Hurwitz,Artificial Intelligence and Economic Theories
2017-03-18 21:25:29+00:00,Mark Muraven,Goal Conflict in Designing an Autonomous Artificial System
2017-03-08 21:39:52+00:00,Subhash Kak,On Quantum Decision Trees
2017-03-07 07:20:30+00:00,Nima Dehghani,Design of the Artificial: lessons from the biological roots of general intelligence
2017-03-06 14:54:19+00:00,Christopher A. Tucker,A proposal for ethically traceable artificial intelligence
2017-02-27 19:57:17+00:00,Sebastian Benthall,Don't Fear the Reaper: Refuting Bostrom's Superintelligence Argument
2017-02-17 08:20:37+00:00,Daniel Sonntag,Intelligent User Interfaces - A Tutorial
2017-02-14 21:18:17+00:00,Norbert Bátfai,Entropy Non-increasing Games for the Improvement of Dataflow Programming
2017-02-14 21:18:17+00:00,Renátó Besenczi,Entropy Non-increasing Games for the Improvement of Dataflow Programming
2017-02-14 21:18:17+00:00,Gergő Bogacsovics,Entropy Non-increasing Games for the Improvement of Dataflow Programming
2017-02-14 21:18:17+00:00,Fanny Monori,Entropy Non-increasing Games for the Improvement of Dataflow Programming
2017-02-01 05:16:55+00:00,Eric Eaton,Blue Sky Ideas in Artificial Intelligence Education from the EAAI 2017 New and Future AI Educator Program
2017-02-01 05:16:55+00:00,Sven Koenig,Blue Sky Ideas in Artificial Intelligence Education from the EAAI 2017 New and Future AI Educator Program
2017-02-01 05:16:55+00:00,Claudia Schulz,Blue Sky Ideas in Artificial Intelligence Education from the EAAI 2017 New and Future AI Educator Program
2017-02-01 05:16:55+00:00,Francesco Maurelli,Blue Sky Ideas in Artificial Intelligence Education from the EAAI 2017 New and Future AI Educator Program
2017-02-01 05:16:55+00:00,John Lee,Blue Sky Ideas in Artificial Intelligence Education from the EAAI 2017 New and Future AI Educator Program
2017-02-01 05:16:55+00:00,Joshua Eckroth,Blue Sky Ideas in Artificial Intelligence Education from the EAAI 2017 New and Future AI Educator Program
2017-02-01 05:16:55+00:00,Mark Crowley,Blue Sky Ideas in Artificial Intelligence Education from the EAAI 2017 New and Future AI Educator Program
2017-02-01 05:16:55+00:00,Richard G. Freedman,Blue Sky Ideas in Artificial Intelligence Education from the EAAI 2017 New and Future AI Educator Program
2017-02-01 05:16:55+00:00,Rogelio E. Cardona-Rivera,Blue Sky Ideas in Artificial Intelligence Education from the EAAI 2017 New and Future AI Educator Program
2017-02-01 05:16:55+00:00,Tiago Machado,Blue Sky Ideas in Artificial Intelligence Education from the EAAI 2017 New and Future AI Educator Program
2017-02-01 05:16:55+00:00,Tom Williams,Blue Sky Ideas in Artificial Intelligence Education from the EAAI 2017 New and Future AI Educator Program
2017-01-26 16:52:22+00:00,Emanuelle Burton,Ethical Considerations in Artificial Intelligence Courses
2017-01-26 16:52:22+00:00,Judy Goldsmith,Ethical Considerations in Artificial Intelligence Courses
2017-01-26 16:52:22+00:00,Sven Koenig,Ethical Considerations in Artificial Intelligence Courses
2017-01-26 16:52:22+00:00,Benjamin Kuipers,Ethical Considerations in Artificial Intelligence Courses
2017-01-26 16:52:22+00:00,Nicholas Mattei,Ethical Considerations in Artificial Intelligence Courses
2017-01-26 16:52:22+00:00,Toby Walsh,Ethical Considerations in Artificial Intelligence Courses
2017-01-24 23:11:15+00:00,Amir Husain,Artificial Intelligence Approaches To UCAV Autonomy
2017-01-24 23:11:15+00:00,Bruce Porter,Artificial Intelligence Approaches To UCAV Autonomy
2017-01-06 18:56:49+00:00,Matej Moravčík,DeepStack: Expert-Level Artificial Intelligence in No-Limit Poker
2017-01-06 18:56:49+00:00,Martin Schmid,DeepStack: Expert-Level Artificial Intelligence in No-Limit Poker
2017-01-06 18:56:49+00:00,Neil Burch,DeepStack: Expert-Level Artificial Intelligence in No-Limit Poker
2017-01-06 18:56:49+00:00,Viliam Lisý,DeepStack: Expert-Level Artificial Intelligence in No-Limit Poker
2017-01-06 18:56:49+00:00,Dustin Morrill,DeepStack: Expert-Level Artificial Intelligence in No-Limit Poker
2017-01-06 18:56:49+00:00,Nolan Bard,DeepStack: Expert-Level Artificial Intelligence in No-Limit Poker
2017-01-06 18:56:49+00:00,Trevor Davis,DeepStack: Expert-Level Artificial Intelligence in No-Limit Poker
2017-01-06 18:56:49+00:00,Kevin Waugh,DeepStack: Expert-Level Artificial Intelligence in No-Limit Poker
2017-01-06 18:56:49+00:00,Michael Johanson,DeepStack: Expert-Level Artificial Intelligence in No-Limit Poker
2017-01-06 18:56:49+00:00,Michael Bowling,DeepStack: Expert-Level Artificial Intelligence in No-Limit Poker
2016-12-22 11:50:47+00:00,J Gerard Wolff,"The SP Theory of Intelligence as a Foundation for the Development of a General, Human-Level Thinking Machine"
2016-12-17 13:36:33+00:00,Karl Schlechta,A Comment on Argumentation
2016-12-06 00:46:57+00:00,Julian Togelius,"AI Researchers, Video Games Are Your Friends!"
2016-11-02 17:02:14+00:00,Marek Rosa,A Framework for Searching for General Artificial Intelligence
2016-11-02 17:02:14+00:00,Jan Feyereisl,A Framework for Searching for General Artificial Intelligence
2016-11-02 17:02:14+00:00,The GoodAI Collective,A Framework for Searching for General Artificial Intelligence
2016-10-24 02:15:46+00:00,Shoumen Palit Austin Datta,Intelligence in Artificial Intelligence
2016-09-07 15:06:18+00:00,Telmo Menezes,"Non-Evolutionary Superintelligences Do Nothing, Eventually"
2016-07-18 11:28:11+00:00,Gabriella Panuccio,Intelligent Biohybrid Neurotechnologies: Are They Really What They Claim?
2016-07-18 11:28:11+00:00,Marianna Semprini,Intelligent Biohybrid Neurotechnologies: Are They Really What They Claim?
2016-07-18 11:28:11+00:00,Lorenzo Natale,Intelligent Biohybrid Neurotechnologies: Are They Really What They Claim?
2016-07-18 11:28:11+00:00,Michela Chiappalone,Intelligent Biohybrid Neurotechnologies: Are They Really What They Claim?
2016-06-27 23:51:04+00:00,Sanjit A. Seshia,Towards Verified Artificial Intelligence
2016-06-27 23:51:04+00:00,Dorsa Sadigh,Towards Verified Artificial Intelligence
2016-06-27 23:51:04+00:00,S. Shankar Sastry,Towards Verified Artificial Intelligence
2016-06-02 12:48:39+00:00,Jarryd Martin,Death and Suicide in Universal Artificial Intelligence
2016-06-02 12:48:39+00:00,Tom Everitt,Death and Suicide in Universal Artificial Intelligence
2016-06-02 12:48:39+00:00,Marcus Hutter,Death and Suicide in Universal Artificial Intelligence
2016-05-19 16:45:12+00:00,Vincent Conitzer,Philosophy in the Face of Artificial Intelligence
2016-05-10 18:28:57+00:00,Tom Everitt,Avoiding Wireheading with Value Reinforcement Learning
2016-05-10 18:28:57+00:00,Marcus Hutter,Avoiding Wireheading with Value Reinforcement Learning
2016-05-10 01:39:38+00:00,Federico Pistono,Unethical Research: How to Create a Malevolent Artificial Intelligence
2016-05-10 01:39:38+00:00,Roman V. Yampolskiy,Unethical Research: How to Create a Malevolent Artificial Intelligence
2016-04-15 23:36:44+00:00,Kristinn R. Thórisson,Why Artificial Intelligence Needs a Task Theory --- And What It Might Look Like
2016-04-15 23:36:44+00:00,Jordi Bieger,Why Artificial Intelligence Needs a Task Theory --- And What It Might Look Like
2016-04-15 23:36:44+00:00,Thröstur Thorarensen,Why Artificial Intelligence Needs a Task Theory --- And What It Might Look Like
2016-04-15 23:36:44+00:00,Jóna S. Sigurðardóttir,Why Artificial Intelligence Needs a Task Theory --- And What It Might Look Like
2016-04-15 23:36:44+00:00,Bas R. Steunebrink,Why Artificial Intelligence Needs a Task Theory --- And What It Might Look Like
2016-04-07 13:05:10+00:00,Kwak Son Il,An Analysis of General Fuzzy Logic and Fuzzy Reasoning Method
2016-03-19 18:30:02+00:00,Joshua Brulé,The Computational Power of Dynamic Bayesian Networks
2016-02-21 01:59:09+00:00,Mark O. Riedl,Computational Narrative Intelligence: A Human-Centered Goal for Artificial Intelligence
2016-02-10 20:29:25+00:00,Stuart Russell,Research Priorities for Robust and Beneficial Artificial Intelligence
2016-02-10 20:29:25+00:00,Daniel Dewey,Research Priorities for Robust and Beneficial Artificial Intelligence
2016-02-10 20:29:25+00:00,Max Tegmark,Research Priorities for Robust and Beneficial Artificial Intelligence
2016-01-26 01:28:29+00:00,Simon Fauvel,A Survey on Artificial Intelligence and Data Mining for MOOCs
2016-01-26 01:28:29+00:00,Han Yu,A Survey on Artificial Intelligence and Data Mining for MOOCs
2016-01-12 14:05:35+00:00,Peter Nightingale,Essence' Description
2016-01-12 14:05:35+00:00,Andrea Rendl,Essence' Description
2016-01-07 11:05:14+00:00,Gilles Dowek,"Decidability, Introduction Rules and Automata"
2016-01-07 11:05:14+00:00,Ying Jiang,"Decidability, Introduction Rules and Automata"
2015-12-30 19:34:01+00:00,Philip S. Thomas,A Notation for Markov Decision Processes
2015-12-30 19:34:01+00:00,Billy Okal,A Notation for Markov Decision Processes
2015-12-03 07:45:32+00:00,Feng Liu,A Study on Artificial Intelligence IQ and Standard Intelligent Model
2015-12-03 07:45:32+00:00,Yong Shi,A Study on Artificial Intelligence IQ and Standard Intelligent Model
2015-11-24 14:13:33+00:00,Mark O. Riedl,A Python Engine for Teaching Artificial Intelligence in Games
2015-11-20 22:37:19+00:00,Prabath Chaminda Abeysiriwardana,A Model for Web-Intelligence Index to Evaluate the Web Intelligence Capacity of Government Web Sites of Sri Lanka
2015-11-20 22:37:19+00:00,S. R. Kodituwakku,A Model for Web-Intelligence Index to Evaluate the Web Intelligence Capacity of Government Web Sites of Sri Lanka
2015-11-12 20:04:31+00:00,Lars Kotthoff,ICON Challenge on Algorithm Selection
2015-11-03 08:53:01+00:00,Olivier Bailleux,SAT as a game
2015-10-29 00:10:03+00:00,Chris Alvin,Automatic Synthesis of Geometry Problems for an Intelligent Tutoring System
2015-10-29 00:10:03+00:00,Sumit Gulwani,Automatic Synthesis of Geometry Problems for an Intelligent Tutoring System
2015-10-29 00:10:03+00:00,Rupak Majumdar,Automatic Synthesis of Geometry Problems for an Intelligent Tutoring System
2015-10-29 00:10:03+00:00,Supratik Mukhopadhyay,Automatic Synthesis of Geometry Problems for an Intelligent Tutoring System
2015-10-10 03:07:10+00:00,Tshilidzi Marwala,Artificial Intelligence and Asymmetric Information Theory
2015-10-10 03:07:10+00:00,Evan Hurwitz,Artificial Intelligence and Asymmetric Information Theory
2015-07-10 12:25:58+00:00,Khalid Raza,Analysis of Microarray Data using Artificial Intelligence Based Techniques
2015-07-01 16:26:21+00:00,Tshilidzi Marwala,Impact of Artificial Intelligence on Economic Theory
2015-05-23 19:32:54+00:00,David Weinbaum,Open Ended Intelligence: The individuation of Intelligent Agents
2015-05-23 19:32:54+00:00,Viktoras Veitas,Open Ended Intelligence: The individuation of Intelligent Agents
2015-05-20 13:34:34+00:00,Jörg Pührer,Towards a Simulation-Based Programming Paradigm for AI applications
2015-04-11 14:48:23+00:00,Feng Liu,Quantitative Analysis of Whether Machine Intelligence Can Surpass Human Intelligence
2015-04-11 14:48:23+00:00,Yong Shi,Quantitative Analysis of Whether Machine Intelligence Can Surpass Human Intelligence
2015-03-17 16:21:07+00:00,Keyan Ghazi-Zahedi,Quantifying Morphological Computation based on an Information Decomposition of the Sensorimotor Loop
